timestamp,status,latitude,longitude,altitude_above_ground_m
0.0,VALID,26.55013865056174,70.55019785255294,2820.9972169020816
0.1,VALID,26.55027730084992,70.55039570558469,2818.7405517327315
0.2,VALID,26.550415950864547,70.55059355909525,2819.3777572867552
0.30000000000000004,VALID,26.55055460060561,70.55079141308461,2818.7518210801663
0.4,VALID,26.55069325007311,70.55098926755278,2815.3223259342003
0.5,VALID,26.550831899267042,70.55118712249977,2813.872090376106
0.6,VALID,26.550970548187404,70.55138497792557,2813.7519170197647
0.7,VALID,26.551109196834194,70.55158283383018,2816.6809579197834
0.7999999999999999,VALID,26.551247845207406,70.55178069021363,2818.1131080110677
0.8999999999999999,VALID,26.55138649330704,70.55197854707592,2815.2555853987055
0.9999999999999999,VALID,26.551525141133087,70.55217640441703,2811.2801382678936
1.0999999999999999,VALID,26.551663788685552,70.55237426223698,2815.811105339075
1.2,VALID,26.551802435964426,70.55257212053577,2809.7892336113705
1.3,VALID,26.55194108296971,70.55276997931341,2814.0236249800914
1.4000000000000001,VALID,26.552079729701397,70.5529678385699,2812.8601338353333
1.5000000000000002,VALID,26.552218376159487,70.55316569830524,2815.5012081233403
1.6000000000000003,VALID,26.552357022343976,70.55336355851944,2816.1942867568378
1.7000000000000004,VALID,26.55249566825486,70.55356141921249,2812.0144889489343
1.8000000000000005,VALID,26.552634313892135,70.55375928038441,2814.3621058173812
1.9000000000000006,VALID,26.552772959255798,70.5539571420352,2815.6310509894247
2.0000000000000004,VALID,26.552911604345848,70.55415500416485,2812.6659681917263
2.1000000000000005,VALID,26.553050249162283,70.55435286677339,2815.817335487307
2.2000000000000006,VALID,26.553188893705094,70.5545507298608,2816.3766987521426
2.3000000000000007,VALID,26.553327537974283,70.55474859342709,2813.329240739386
2.400000000000001,VALID,26.553466181969846,70.55494645747228,2812.3853722472495
2.500000000000001,VALID,26.55360482569178,70.55514432199635,2815.890260818227
2.600000000000001,VALID,26.553743469140084,70.55534218699933,2815.546700399514
2.700000000000001,VALID,26.55388211231475,70.55554005248119,2817.442463651745
2.800000000000001,VALID,26.554020755215777,70.55573791844196,2822.422744629002
2.9000000000000012,VALID,26.55415939784316,70.55593578488164,2817.790124158574
3.0000000000000013,VALID,26.5542980401969,70.55613365180022,2816.8901169882133
3.1000000000000014,VALID,26.554436682276993,70.55633151919773,2811.5796750166533
3.2000000000000015,VALID,26.554575324083434,70.55652938707415,2815.860853204026
3.3000000000000016,VALID,26.55471396561622,70.5567272554295,2813.4358348538044
3.4000000000000017,VALID,26.554852606875347,70.55692512426376,2817.138916493384
3.5000000000000018,VALID,26.554991247860812,70.55712299357695,2817.373483671394
3.600000000000002,VALID,26.555129888572615,70.55732086336909,2810.99048322206
3.700000000000002,VALID,26.55526852901075,70.55751873364015,2814.649911735262
3.800000000000002,VALID,26.555407169175215,70.55771660439015,2816.6176369529016
3.900000000000002,VALID,26.555545809066004,70.5579144756191,2816.197256000787
4.000000000000002,VALID,26.555684448683117,70.558112347327,2813.4783510809366
4.100000000000001,VALID,26.55582308802655,70.55831021951384,2813.5487317580714
4.200000000000001,VALID,26.5559617270963,70.55850809217965,2818.444282107343
4.300000000000001,VALID,26.556100365892362,70.55870596532442,2815.935524553249
4.4,VALID,26.556239004414735,70.55890383894815,2813.9425970200714
4.5,VALID,26.556377642663417,70.55910171305085,2815.4388112995703
4.6,VALID,26.5565162806384,70.55929958763252,2817.939083079048
4.699999999999999,VALID,26.55665491833969,70.55949746269317,2820.3659930969634
4.799999999999999,VALID,26.55679355576727,70.5596953382328,2817.12357555943
4.899999999999999,VALID,26.55693219292115,70.55989321425142,2816.370798590992
4.999999999999998,VALID,26.55707082980132,70.56009109074901,2815.3912992129985
5.099999999999998,VALID,26.557209466407773,70.5602889677256,2816.9590059231664
5.1999999999999975,VALID,26.557348102740512,70.56048684518119,2818.06599491288
5.299999999999997,VALID,26.557486738799533,70.56068472311577,2820.506809446377
5.399999999999997,VALID,26.55762537458483,70.56088260152936,2817.487006968926
5.4999999999999964,VALID,26.557764010096406,70.56108048042195,2813.512194849511
5.599999999999996,VALID,26.557902645334252,70.56127835979356,2815.769863678206
5.699999999999996,VALID,26.558041280298365,70.56147623964418,2814.527094836974
5.799999999999995,VALID,26.558179914988745,70.56167411997382,2812.9073760822166
5.899999999999995,VALID,26.558318549405385,70.56187200078247,2806.098347516425
5.999999999999995,VALID,26.558457183548285,70.56206988207016,2810.873853328555
6.099999999999994,VALID,26.55859581741744,70.56226776383689,2813.4326706453485
6.199999999999994,VALID,26.558734451012846,70.56246564608264,2815.6546278105757
6.299999999999994,VALID,26.5588730843345,70.56266352880743,2812.4337934559744
6.399999999999993,VALID,26.5590117173824,70.56286141201127,2813.9022915293303
6.499999999999993,VALID,26.559150350156543,70.56305929569416,2813.523320331836
6.5999999999999925,VALID,26.559288982656923,70.5632571798561,2816.5335930259635
6.699999999999992,VALID,26.55942761488354,70.56345506449708,2815.524865523579
6.799999999999992,VALID,26.559566246836386,70.56365294961712,2818.0574638218845
6.8999999999999915,VALID,26.559704878515465,70.56385083521623,2819.99112563843
6.999999999999991,VALID,26.559843509920768,70.5640487212944,2814.918004434817
7.099999999999991,VALID,26.559982141052295,70.56424660785164,2813.5653276436974
7.19999999999999,VALID,26.56012077191004,70.56444449488797,2811.4787006997294
7.29999999999999,VALID,26.560259402494,70.56464238240336,2812.19482706583
7.39999999999999,VALID,26.560398032804173,70.56484027039784,2816.3247564271164
7.499999999999989,VALID,26.560536662840555,70.5650381588714,2811.0684678098405
7.599999999999989,VALID,26.56067529260314,70.56523604782406,2813.019439429276
7.699999999999989,VALID,26.560813922091928,70.5654339372558,2810.8490760408217
7.799999999999988,VALID,26.560952551306915,70.56563182716665,2810.4182772123386
7.899999999999988,VALID,26.5610911802481,70.56582971755661,2804.010455850089
7.999999999999988,VALID,26.561229808915474,70.56602760842567,2814.423165759127
8.099999999999987,VALID,26.56136843730904,70.56622549977384,2807.6362668550732
8.199999999999987,VALID,26.56150706542879,70.56642339160112,2807.336549848768
8.299999999999986,VALID,26.56164569327472,70.56662128390752,2809.70911274088
8.399999999999986,VALID,26.56178432084683,70.56681917669304,2800.292806301424
8.499999999999986,VALID,26.561922948145114,70.5670170699577,2806.0558615303325
8.599999999999985,VALID,26.562061575169572,70.56721496370149,2805.879033638826
8.699999999999985,VALID,26.5622002019202,70.56741285792441,2804.3134727435868
8.799999999999985,VALID,26.56233882839699,70.56761075262646,2809.23145445195
8.899999999999984,VALID,26.562477454599943,70.56780864780767,2806.457169301558
8.999999999999984,VALID,26.562616080529054,70.56800654346802,2807.793029610295
9.099999999999984,VALID,26.562754706184318,70.56820443960751,2807.1411338291878
9.199999999999983,VALID,26.562893331565736,70.56840233622616,2809.2794193362192
9.299999999999983,VALID,26.5630319566733,70.56860023332396,2813.5194951083636
9.399999999999983,VALID,26.56317058150701,70.56879813090093,2806.4891846153023
9.499999999999982,VALID,26.56330920606686,70.56899602895707,2809.7141946331217
9.599999999999982,VALID,26.56344783035285,70.56919392749239,2807.618929326027
9.699999999999982,VALID,26.563586454364973,70.56939182650687,2808.2893996529165
9.799999999999981,VALID,26.56372507810323,70.56958972600054,2807.219378152784
9.89999999999998,VALID,26.56386370156761,70.56978762597339,2805.721490849655
9.99999999999998,VALID,26.564002324758114,70.56998552642543,2810.137529502305
10.09999999999998,VALID,26.56414094767474,70.57018342735665,2811.632645816702
10.19999999999998,VALID,26.56427957031748,70.57038132876708,2810.4912527251126
10.29999999999998,VALID,26.564418192686336,70.5705792306567,2808.15114732183
10.399999999999979,VALID,26.5645568147813,70.57077713302553,2808.4624798130176
10.499999999999979,VALID,26.564695436602374,70.57097503587357,2806.2322765842273
10.599999999999978,VALID,26.56483405814955,70.57117293920082,2811.905025322863
10.699999999999978,VALID,26.564972679422823,70.57137084300729,2806.3506125719023
10.799999999999978,VALID,26.565111300422192,70.57156874729297,2806.369720789571
10.899999999999977,VALID,26.565249921147654,70.57176665205789,2804.6374688192395
10.999999999999977,VALID,26.565388541599205,70.57196455730204,2807.5323679557237
11.099999999999977,VALID,26.565527161776842,70.57216246302542,2808.291778538499
11.199999999999976,VALID,26.56566578168056,70.57236036922804,2802.4977566489642
11.299999999999976,VALID,26.56580440131036,70.5725582759099,2808.031144950203
11.399999999999975,VALID,26.565943020666232,70.57275618307101,2803.3483147538473
11.499999999999975,VALID,26.566081639748173,70.57295409071136,2804.187071447821
11.599999999999975,VALID,26.566220258556182,70.57315199883097,2802.4354189509636
11.699999999999974,VALID,26.566358877090256,70.57334990742983,2801.176269951897
11.799999999999974,VALID,26.56649749535039,70.57354781650795,2799.3566490483545
11.899999999999974,VALID,26.566636113336582,70.57374572606535,2801.2173811857633
11.999999999999973,VALID,26.566774731048827,70.57394363610203,2797.572897152515
12.099999999999973,VALID,26.566913348487123,70.57414154661798,2799.6980916096927
12.199999999999973,VALID,26.567051965651462,70.5743394576132,2804.15582978119
12.299999999999972,VALID,26.567190582541844,70.57453736908771,2797.233323807631
12.399999999999972,VALID,26.567329199158266,70.5747352810415,2801.624297009137
12.499999999999972,VALID,26.567467815500724,70.57493319347459,2801.2556026103753
12.599999999999971,VALID,26.567606431569214,70.57513110638698,2804.3282166000927
12.69999999999997,VALID,26.56774504736373,70.57532901977866,2804.477536002027
12.79999999999997,VALID,26.56788366288427,70.57552693364966,2803.1249671932987
12.89999999999997,VALID,26.568022278130833,70.57572484799995,2804.1829173737037
12.99999999999997,VALID,26.56816089310341,70.57592276282956,2803.6766515323934
13.09999999999997,VALID,26.568299507802003,70.5761206781385,2804.0205699970743
13.199999999999969,VALID,26.568438122226603,70.57631859392674,2803.0374717619943
13.299999999999969,VALID,26.56857673637721,70.57651651019432,2803.0678834991845
13.399999999999968,VALID,26.56871535025382,70.57671442694124,2802.6928297099175
13.499999999999968,VALID,26.56885396385643,70.57691234416748,2801.1562743334034
13.599999999999968,VALID,26.568992577185032,70.57711026187307,2798.7291796501177
