timestamp,status,latitude,longitude,altitude_above_ground_m
0.0,VALID,30.050114538923445,78.05016021409767,4427.711819340844
0.1,VALID,30.05022907765239,78.05032042856622,4413.654192799337
0.2,VALID,30.050343616186833,78.05048064340565,4416.777368276865
0.30000000000000004,VALID,30.050458154526773,78.05064085861595,4405.403967450197
0.4,VALID,30.05057269267221,78.05080107419714,4403.744823432434
0.5,VALID,30.050687230623137,78.05096129014922,4401.005293171318
0.6,VALID,30.050801768379554,78.05112150647217,4391.664636688135
0.7,VALID,30.05091630594146,78.05128172316603,4382.465325043006
0.7999999999999999,VALID,30.051030843308855,78.05144194023077,4374.56608263171
0.8999999999999999,VALID,30.05114538048173,78.05160215766641,4369.231769573402
0.9999999999999999,VALID,30.051259917460094,78.05176237547295,4368.4645954738135
1.0999999999999999,VALID,30.051374454243934,78.05192259365039,4369.327117373198
1.2,VALID,30.051488990833253,78.05208281219873,4368.313273013598
1.3,VALID,30.05160352722805,78.05224303111798,4376.221014354887
1.4000000000000001,VALID,30.051718063428318,78.05240325040813,4375.52335679531
1.5000000000000002,VALID,30.05183259943406,78.0525634700692,4382.9706752650245
1.6000000000000003,VALID,30.05194713524527,78.05272369010117,4390.492684390422
1.7000000000000004,VALID,30.05206167086195,78.05288391050406,4392.622161654408
1.8000000000000005,VALID,30.05217620628409,78.05304413127789,4406.083313727807
1.9000000000000006,VALID,30.052290741511698,78.05320435242263,4418.787353412458
2.0000000000000004,VALID,30.052405276544768,78.05336457393828,4434.063552440802
2.1000000000000005,VALID,30.052519811383295,78.05352479582487,4441.092909403983
2.2000000000000006,VALID,30.05263434602728,78.05368501808239,4443.375445365711
2.3000000000000007,VALID,30.052748880476717,78.05384524071084,4448.9807250651875
2.400000000000001,VALID,30.052863414731608,78.05400546371023,4449.746808770759
2.500000000000001,VALID,30.05297794879195,78.05416568708056,4440.518740654689
2.600000000000001,VALID,30.05309248265774,78.05432591082182,4438.7531997173755
2.700000000000001,VALID,30.053207016328976,78.05448613493402,4434.496426898657
2.800000000000001,VALID,30.053321549805656,78.05464635941718,4428.564653617407
2.9000000000000012,VALID,30.053436083087778,78.05480658427128,4424.7735555715035
3.0000000000000013,VALID,30.05355061617534,78.05496680949634,4416.136501375171
3.1000000000000014,VALID,30.05366514906834,78.05512703509234,4411.97095921655
3.2000000000000015,VALID,30.053779681766777,78.0552872610593,4411.7601091555625
3.3000000000000016,VALID,30.053894214270645,78.05544748739723,4420.786218543601
3.4000000000000017,VALID,30.054008746579946,78.05560771410612,4420.168379907308
3.5000000000000018,VALID,30.054123278694675,78.05576794118598,4440.7520244861125
3.600000000000002,VALID,30.05423781061483,78.0559281686368,4440.328531799226
3.700000000000002,VALID,30.054352342340408,78.05608839645859,4446.561850517409
3.800000000000002,VALID,30.05446687387141,78.05624862465136,4450.694722846696
3.900000000000002,VALID,30.05458140520783,78.0564088532151,4447.995594351515
4.000000000000002,VALID,30.05469593634967,78.05656908214982,4463.827512307327
4.100000000000001,VALID,30.054810467296925,78.05672931145553,4463.412200444087
4.200000000000001,VALID,30.054924998049593,78.05688954113222,4472.228839714922
4.300000000000001,VALID,30.055039528607672,78.0570497711799,4473.6372726230875
4.4,VALID,30.05515405897116,78.05721000159858,4472.276827581585
4.5,VALID,30.055268589140052,78.05737023238824,4468.699770203739
4.6,VALID,30.05538311911435,78.0575304635489,4469.299896195613
4.699999999999999,VALID,30.05549764889405,78.05769069508055,4467.9569840753
4.799999999999999,VALID,30.05561217847915,78.0578509269832,4465.746029069561
4.899999999999999,VALID,30.05572670786965,78.05801115925686,4466.565257812367
4.999999999999998,VALID,30.055841237065543,78.05817139190154,4467.060063451728
5.099999999999998,VALID,30.05595576606683,78.05833162491722,4463.998652800954
5.1999999999999975,VALID,30.056070294873507,78.05849185830391,4463.499768858005
5.299999999999997,VALID,30.056184823485573,78.05865209206162,4468.671508444962
5.399999999999997,VALID,30.056299351903025,78.05881232619035,4463.361414915627
5.4999999999999964,VALID,30.056413880125863,78.0589725606901,4462.802250800196
5.599999999999996,VALID,30.056528408154083,78.05913279556087,4466.53694703094
5.699999999999996,VALID,30.056642935987682,78.05929303080266,4467.8436999626865
5.799999999999995,VALID,30.056757463626656,78.05945326641549,4463.011385381678
5.899999999999995,VALID,30.056871991071006,78.05961350239934,4460.671634691936
5.999999999999995,VALID,30.056986518320727,78.05977373875423,4461.852689954884
6.099999999999994,VALID,30.05710104537582,78.05993397548016,4460.811945047967
6.199999999999994,VALID,30.05721557223628,78.06009421257714,4458.154082133722
6.299999999999994,VALID,30.057330098902106,78.06025445004516,4460.935846903362
6.399999999999993,VALID,30.057444625373297,78.06041468788423,4458.905791514633
6.499999999999993,VALID,30.057559151649848,78.06057492609435,4453.112643187844
6.5999999999999925,VALID,30.057673677731756,78.0607351646755,4447.067062641575
6.699999999999992,VALID,30.057788203619022,78.06089540362773,4447.506474718684
6.799999999999992,VALID,30.057902729311643,78.061055642951,4443.368815670373
6.8999999999999915,VALID,30.058017254809613,78.06121588264534,4439.447263972736
6.999999999999991,VALID,30.058131780112934,78.06137612271075,4435.161559483053
7.099999999999991,VALID,30.0582463052216,78.06153636314723,4429.642817033801
7.19999999999999,VALID,30.058360830135612,78.06169660395477,4426.2399355355465
7.29999999999999,VALID,30.058475354854966,78.06185684513339,4421.781193082714
7.39999999999999,VALID,30.05858987937966,78.06201708668308,4421.876404815332
7.499999999999989,VALID,30.05870440370969,78.06217732860385,4419.336837797516
7.599999999999989,VALID,30.058818927845056,78.0623375708957,4420.904547119631
7.699999999999989,VALID,30.058933451785755,78.06249781355865,4414.866334330372
7.799999999999988,VALID,30.059047975531783,78.06265805659267,4407.8594784525985
7.899999999999988,VALID,30.059162499083136,78.06281829999779,4409.498605238579
7.999999999999988,VALID,30.059277022439815,78.062978543774,4403.553074018697
8.099999999999987,VALID,30.05939154560182,78.0631387879213,4400.412684072765
8.199999999999987,VALID,30.059506068569142,78.0632990324397,4395.317427468792
8.299999999999986,VALID,30.059620591341783,78.0634592773292,4393.8350427619225
8.399999999999986,VALID,30.05973511391974,78.06361952258982,4392.864527175616
8.499999999999986,VALID,30.05984963630301,78.06377976822154,4394.831521977033
8.599999999999985,VALID,30.05996415849159,78.06394001422437,4393.386986544887
8.699999999999985,VALID,30.06007868048548,78.06410026059832,4394.9630663736725
8.799999999999985,VALID,30.060193202284673,78.06426050734339,4386.5227285584
8.899999999999984,VALID,30.06030772388917,78.06442075445958,4391.335938737095
8.999999999999984,VALID,30.06042224529897,78.06458100194688,4385.169482226907
9.099999999999984,VALID,30.060536766514065,78.06474124980531,4392.786710397477
9.199999999999983,VALID,30.06065128753446,78.06490149803487,4396.547386630815
9.299999999999983,VALID,30.060765808360145,78.06506174663556,4386.978111393109
9.399999999999983,VALID,30.06088032899112,78.0652219956074,4393.806770628689
9.499999999999982,VALID,30.060994849427384,78.06538224495037,4387.7620942559115
9.599999999999982,VALID,30.061109369668934,78.06554249466448,4391.453883099429
9.699999999999982,VALID,30.061223889715766,78.06570274474974,4392.940186814638
9.799999999999981,VALID,30.06133840956788,78.06586299520615,4387.906201848968
9.89999999999998,VALID,30.061452929225272,78.0660232460337,4392.282247319356
9.99999999999998,VALID,30.06156744868794,78.0661834972324,4387.186120828526
10.09999999999998,VALID,30.061681967955877,78.06634374880227,4387.230237945215
10.19999999999998,VALID,30.06179648702909,78.0665040007433,4385.967461981509
10.29999999999998,VALID,30.061911005907568,78.06666425305548,4372.743104254415
10.399999999999979,VALID,30.062025524591313,78.06682450573884,4373.697938896922
