timestamp,status,latitude,longitude,mag_x,mag_y,mag_z
0.0,VALID,15.050101575027883,73.75013052040573,30039.510816667007,1056.7927924490216,40054.035661609356
0.1,VALID,15.050203149981133,73.75026104093595,30045.24689421462,1050.3777585787443,40052.400644323236
0.2,VALID,15.05030472485975,73.75039156159067,30050.988479782758,1050.889849775312,40056.643621691415
0.30000000000000004,VALID,15.050406299663733,73.7505220823699,30060.00268141321,1065.3455166021754,40048.985445456085
0.4,VALID,15.050507874393082,73.75065260327362,30042.640469370064,1057.0492644810272,40046.79735372099
0.5,VALID,15.050609449047796,73.75078312430185,30041.712439194886,1067.1809251017753,40058.55832015424
0.6,VALID,15.050711023627874,73.75091364545457,30046.389040411857,1046.7258754787672,40054.0337359327
0.7,VALID,15.050812598133318,73.7510441667318,30051.90019688546,1054.6162101640948,40048.781410658434
0.7999999999999999,VALID,15.050914172564124,73.75117468813355,30031.34970933085,1031.2752741503589,40059.63698399935
0.8999999999999999,VALID,15.05101574692029,73.75130520965979,30052.154332811155,1027.9217856893536,40053.173200847006
0.9999999999999999,VALID,15.05111732120182,73.75143573131054,30052.909552327033,1057.1630461309828,40050.04062399811
1.0999999999999999,VALID,15.051218895408711,73.7515662530858,30053.176421709046,1041.504996829652,40033.65475352561
1.2,VALID,15.051320469540961,73.75169677498556,30047.441726616737,1051.0811085615528,40046.29229677429
1.3,VALID,15.05142204359857,73.75182729700984,30034.081200321853,1044.910354406609,40042.66588197347
1.4000000000000001,VALID,15.05152361758154,73.75195781915862,30056.835970633678,1037.654072750389,40039.468932755466
1.5000000000000002,VALID,15.051625191489865,73.75208834143191,30043.319230500474,1051.157630087035,40060.96649405678
1.6000000000000003,VALID,15.051726765323549,73.75221886382973,30054.147223180917,1035.4038238260644,40039.51008703521
1.7000000000000004,VALID,15.051828339082588,73.75234938635205,30065.24771893857,1051.591118042444,40047.472352619356
1.8000000000000005,VALID,15.051929912766985,73.7524799089989,30053.91017439085,1055.9339056177685,40066.66421421038
1.9000000000000006,VALID,15.052031486376736,73.75261043177025,30051.53176484076,1042.4393252990708,40040.023083600885
2.0000000000000004,VALID,15.05213305991184,73.75274095466612,30059.38737947037,1049.6852380642779,40051.53040733359
2.1000000000000005,VALID,15.052234633372299,73.75287147768651,30054.615874539588,1039.7624445989945,40066.10260943177
2.2000000000000006,VALID,15.052336206758111,73.75300200083142,30047.26121694122,1047.8275758656334,40047.135959885476
2.3000000000000007,VALID,15.052437780069276,73.75313252410083,30051.277289723348,1046.342050679535,40046.42890844364
2.400000000000001,VALID,15.052539353305793,73.75326304749478,30056.152165338248,1062.9555414988388,40057.119480035966
2.500000000000001,VALID,15.05264092646766,73.75339357101325,30038.056847640546,1046.0962500834207,40063.85880087494
2.600000000000001,VALID,15.052742499554878,73.75352409465623,30049.839403927643,1051.151790161995,40047.71471548734
2.700000000000001,VALID,15.052844072567444,73.75365461842374,30065.095665564462,1045.4173691179603,40045.33161303386
2.800000000000001,VALID,15.052945645505359,73.75378514231578,30060.160752676773,1034.1272048801611,40045.32671052167
2.9000000000000012,VALID,15.053047218368622,73.75391566633233,30075.032879170216,1049.711156211739,40053.65128263784
3.0000000000000013,VALID,15.053148791157232,73.75404619047342,30030.048901008187,1048.4632937195095,40039.81403476318
3.1000000000000014,VALID,15.05325036387119,73.75417671473903,30042.62919560084,1041.8481854306615,40050.633775360824
3.2000000000000015,VALID,15.053351936510492,73.75430723912918,30046.868155556058,1059.663753751632,40027.11469843701
3.3000000000000016,VALID,15.053453509075139,73.75443776364385,30043.02168259417,1056.8398825986364,40053.36539860269
3.4000000000000017,VALID,15.053555081565131,73.75456828828305,30063.72197763773,1044.911892175014,40059.63857862747
3.5000000000000018,VALID,15.053656653980466,73.75469881304679,30054.86238748296,1037.15402422149,40032.084065618576
3.600000000000002,VALID,15.053758226321145,73.75482933793505,30068.617133457537,1060.8884774727082,40051.04791372326
3.700000000000002,VALID,15.053859798587165,73.75495986294786,30041.986717056185,1031.7265339249752,40046.10618760222
3.800000000000002,VALID,15.053961370778527,73.7550903880852,30050.670637213203,1065.531947325833,40046.38004289545
3.900000000000002,VALID,15.05406294289523,73.75522091334706,30048.565274671804,1048.5968264223661,40060.21699294991
4.000000000000002,VALID,15.054164514937273,73.75535143873347,30065.347794810106,1068.4483468890705,40049.99626242634
4.100000000000001,VALID,15.054266086904656,73.75548196424441,30057.26138229156,1039.966354941042,40042.97860825568
4.200000000000001,VALID,15.054367658797377,73.7556124898799,30046.267118966134,1058.0499549057681,40028.09774278792
4.300000000000001,VALID,15.054469230615435,73.75574301563992,30050.47703709615,1069.3904912504613,40060.49736309713
4.4,VALID,15.054570802358832,73.75587354152448,30064.02852584728,1044.2408558418044,40053.1889762449
4.5,VALID,15.054672374027565,73.75600406753358,30040.720261975,1066.018680498239,40046.16863553789
4.6,VALID,15.054773945621633,73.75613459366723,30045.773276654032,1039.9335114873477,40052.8094111292
4.699999999999999,VALID,15.054875517141037,73.75626511992542,30065.07692621739,1049.90979210917,40048.99264338326
4.799999999999999,VALID,15.054977088585774,73.75639564630815,30045.350612120073,1061.4814725046785,40051.24902161342
4.899999999999999,VALID,15.055078659955845,73.75652617281543,30055.11319172995,1050.6749471957137,40051.64273104785
4.999999999999998,VALID,15.05518023125125,73.75665669944725,30057.2375749789,1056.8504371202937,40035.73991902651
5.099999999999998,VALID,15.055281802471985,73.75678722620363,30049.871580820956,1048.1289806370091,40054.892952725226
5.1999999999999975,VALID,15.055383373618053,73.75691775308455,30062.396349294857,1043.202990879926,40043.393700410226
5.299999999999997,VALID,15.05548494468945,73.75704828009002,30036.216602818837,1044.1460478141712,40062.07770120654
5.399999999999997,VALID,15.055586515686178,73.75717880722004,30043.906655267197,1063.2094929795553,40050.74991832566
5.4999999999999964,VALID,15.055688086608235,73.75730933447463,30048.34895709773,1051.4132340732956,40045.212176923866
5.599999999999996,VALID,15.055789657455621,73.75743986185375,30053.935874632243,1050.3995382951616,40031.748667768814
5.699999999999996,VALID,15.055891228228335,73.75757038935744,30042.45454595143,1055.2260603005404,40047.35255715953
5.799999999999995,VALID,15.055992798926376,73.75770091698568,30028.479113142068,1060.2938330241911,40064.22790983891
5.899999999999995,VALID,15.056094369549742,73.75783144473847,30037.849752175745,1050.0868075306846,40058.01341358672
5.999999999999995,VALID,15.056195940098434,73.75796197261582,30054.63390806017,1056.297627117963,40035.2585029893
6.099999999999994,VALID,15.05629751057245,73.75809250061772,30060.073598254337,1046.7069652724838,40044.813380316715
6.199999999999994,VALID,15.056399080971792,73.75822302874418,30054.739334375845,1059.8647704848213,40058.73378752687
6.299999999999994,VALID,15.056500651296457,73.7583535569952,30042.817461421208,1053.7061837295469,40035.178070842456
6.399999999999993,VALID,15.056602221546443,73.7584840853708,30058.43446508493,1041.8743867642545,40042.036164579615
