timestamp,ax,ay,az,roll_rate,pitch_rate,yaw_rate
0.0,-0.010489183332994643,0.006792792449021486,-9.805964338390647,-0.0004753105785380174,3.7775857874431706e-05,0.00024006443232392407
0.1,0.0009884797827580762,0.0008898497753120364,-9.803356378308584,0.001000268141320906,0.0015345516602175398,-9.553432100134856e-05
0.2,-0.00735953062993638,0.007049264481027246,-9.813202646279013,-0.0008287560805115104,0.0017180925101775333,0.0008617532028918947
0.30000000000000004,-0.0036109595881413737,-0.003274124521232889,-9.805966264067298,0.00019001968854600858,0.00046162101640949134,-0.00011593769333546619
0.4,-0.018650290669150988,-0.018724725849641063,-9.800363016000654,0.00021543328111540231,-0.002207821431064641,0.000323241378923331
0.5,0.002909552327032413,0.007163046130982834,-9.80995937600189,0.00031764217090455573,-0.0008495003170347888,-0.0016286033002139559
0.6,-0.002558273383264991,0.0010811085615527727,-9.813707703225706,-0.0015918799678146217,-0.0005089645593391045,-0.000727490401708864
0.7,0.006835970633676011,-0.012345927249610844,-9.820531067244536,-0.0006680769499527727,0.00011576300870349436,0.0011025708606158093
0.7999999999999999,0.004147223180915664,-0.014596176173935644,-9.820489912964794,0.0015247718938571574,0.00015911180424439547,-0.0002468432297573946
0.8999999999999999,0.0039101743908509365,0.005933905617768398,-9.793335785789619,0.00015317648407628818,-0.0007560674700929248,-0.0009917700787432978
0.9999999999999999,0.00938737947036718,-0.0003147619357221792,-9.80846959266641,0.00046158745395889354,-0.00102375554010054,0.001616182558034217
1.0999999999999999,-0.0027387830587780764,-0.00217242413436647,-9.812864040114523,0.00012772897233462627,-0.0003657949320465016,-0.00035118748658987574
1.2,0.006152165338249614,0.012955541498838805,-9.802880519964035,-0.001194315235945431,-0.00039037499165792236,0.0013918018099970068
1.3,-0.00016059607235736396,0.001151790161994984,-9.812285284512665,0.0015095665564463056,-0.00045826308820397037,-0.0004609169209509602
1.4000000000000001,0.010160752676774378,-0.015872795119838808,-9.814673289478328,0.0025032879170217522,-2.888437882610282e-05,0.0003710500936778797
1.5000000000000002,-0.01995109899181284,-0.001536706280490548,-9.820185965236822,-0.0007370804399160314,-0.0008151814569338463,6.929941991488455e-05
1.6000000000000003,-0.0031318444439423433,0.009663753751631974,-9.832885301562987,-0.0006978317405827883,0.0006839882598636484,0.00034246179752891244
1.7000000000000004,0.013721977637729692,-0.005088107824986083,-9.800361421372532,0.00048623874829622685,-0.0012845975778509996,-0.001785671447178961
1.8000000000000005,0.018617133457536083,0.010888477472708243,-9.808952086276738,-0.0008013282943813762,-0.0018273466075024861,-0.00038345919460782633
1.9000000000000006,0.0006706372132022269,0.01553194732583312,-9.813619957104555,-0.00014347253281949765,-0.00014031735776338542,0.001027621393280451
2.0000000000000004,0.015347794810105024,0.018448346889070606,-9.81000373757366,0.0007261382291559863,-0.0010033645058957913,-0.0006962170220599581
2.1000000000000005,-0.0037328810338659174,0.008049954905768097,-9.83190225721208,4.770370961472634e-05,0.0019390491250461394,0.0010556585157585334
2.2000000000000006,0.01402852584728002,-0.005759144158195618,-9.8068110237551,-0.0009279738025002263,0.0016018680498239167,-0.0003772141857502127
2.3000000000000007,-0.004226723345969233,-0.010066488512652334,-9.8071905888708,0.0015076926217389012,-9.02078908299917e-06,-9.481334743751217e-05
2.400000000000001,-0.00464938787992471,0.011481472504678649,-9.808750978386584,0.0005113191729948382,6.749471957136323e-05,0.00017019547354026735
2.500000000000001,0.007237574978899949,0.006850437120293702,-9.824260080973486,-1.2841917904302672e-05,-0.00018710193629909255,0.0004952176952812066
2.600000000000001,0.012396349294857306,-0.006797009120074106,-9.816606299589777,-0.0013783397181162218,-0.0005853952185828779,0.001213692597113986
2.700000000000001,-0.006093344732801358,0.013209492979555412,-9.809250081674339,-0.00016510429022692497,0.0001413234073295631,-0.0004728597767068946
2.800000000000001,0.003935874632243206,0.00039953829516159076,-9.828251332231188,-0.0007545454048569144,0.0005226060300540352,-0.00025882169944268927
2.9000000000000012,-0.021520886857931333,0.010293833024191132,-9.795772090161089,-0.001215024782425354,8.680753068470154e-06,0.0008072639974854216
3.0000000000000013,0.004633908060166748,0.0062976271179628895,-9.824741497010695,0.0010073598254336264,-0.0003293034727516298,-0.0005127392749094295
3.1000000000000014,0.004739334375845583,0.009864770484821343,-9.801266212473127,-0.000718253857879384,0.00037061837295468,-0.001476270168481989
3.2000000000000015,0.008434465084932521,-0.008125613235745508,-9.817963835420386,0.0007676653367912659,0.00025957682892392404,-0.0007594372403694204
3.3000000000000016,0.006641700213770993,0.017845980740221142,-9.8242137832161,0.00017654744090759582,0.00013340420488714997,0.0002643451635732174
3.4000000000000017,0.0016551438296351169,0.01046280427574486,-9.802185906532777,0.00016439698475511605,0.001004096632763574,-0.0003696475487731723
3.5000000000000018,0.018004163088792446,0.0005143861741300652,-9.811966606961589,0.0005837414111336332,-0.0009567954735832714,-0.001120733029877236
3.600000000000002,-0.007081317441330921,0.014062298249829176,-9.803537798234778,-0.0006422005134344355,-0.00010464390130266384,7.84043634657165e-06
3.700000000000002,-0.006980931721893922,-0.004518137711905856,-9.819696808369342,-0.0013777839673324663,-0.0007990708729432998,0.0012558322296139434
3.800000000000002,0.005694652185331205,-0.002145256771165216,-9.806647533239587,-0.0010885423234224569,0.0003651932905065674,-0.0001291808756334213
3.900000000000002,-0.004412677213932543,0.003987931823995299,-9.811187679832763,0.0020983801837332096,-0.000923638477557752,-0.00017514591177470771
4.000000000000002,0.003195455107721214,-0.0007609767876699715,-9.793023408173521,0.0001971992432932519,-0.0017677889133791084,-0.0006660893715568451
4.100000000000001,-0.024004395452712123,0.0005672323806072046,-9.813549189814516,0.0006276871956702663,0.0009194418524920482,-0.0008179366843288009
4.200000000000001,0.0014089540488877298,0.0002692803074529085,-9.793908059798127,0.00015994803501370486,-0.00031533748927994545,-0.0003688367534881234
4.300000000000001,0.00498850807163482,-0.016564328085303823,-9.818931260572306,-0.0009631041501709592,-0.0014058422102602853,0.0006239890290337389
4.4,-0.017515234982565086,0.014720025129962493,-9.822583765476322,-0.0008071552113449976,0.002554405392649207,-0.0012818267476938604
4.5,-0.00478561628342832,-0.001003528149886993,-9.832125833467583,-0.00035197442404229505,0.00020155697045701274,0.0007470069691939647
4.6,-0.0011435375551983138,0.0071814852239295126,-9.805277406104958,-0.0011451637654579664,0.0010282841224315534,0.0006178513254830695
4.699999999999999,-0.0007712198984107372,-0.002187967446746055,-9.809444552526106,0.00015812694569576708,-0.000335515423219731,-0.0009477150747647007
4.799999999999999,0.007504278919699813,0.0006493777537722152,-9.805415448159323,0.0012132832940331296,-0.0009365515007738923,0.0004700670289510408
4.899999999999999,-0.0013527836430458795,0.0024805283365027285,-9.816544663682757,0.0012576414430338927,-0.001294687638982625,-0.00030523569178785443
4.999999999999998,0.0015833732064641263,0.002465934551956541,-9.80875359487387,-0.0015763535341996118,-0.0013974192562291208,-0.002141926196295916
5.099999999999998,-0.005635384102544944,0.015214241038625556,-9.813228147527274,0.0013128084044224011,0.0009186166615607179,-0.0006036824044809305
