timestamp,status,latitude,longitude,altitude,velocity
0.0,AVAILABLE,25.050118201709015,81.55019547887701,2002.3753240911935,220.04475371230478
0.1,AVAILABLE,25.05024450505983,81.55034679206365,1999.683076708297,220.04891836849276
0.2,AVAILABLE,25.050352060565086,81.55054857997868,2004.0958380698617,220.03119900379215
0.30000000000000004,AVAILABLE,25.050505352430257,81.55071747972686,1999.8310608578706,219.93138273795603
0.4,AVAILABLE,25.050621754774618,81.55083801459014,2002.7380751358041,220.04646881133823
0.5,AVAILABLE,25.050713836925176,81.55099374380914,2001.0730692504203,220.06726041500997
0.6,AVAILABLE,25.05085458086013,81.55115901319681,2001.0822305286251,220.02410562132664
0.7,AVAILABLE,25.050968512015327,81.55136467151047,1995.3540231981092,220.1334903048369
0.7999999999999999,AVAILABLE,25.05108874722922,81.55152558944984,2003.2801711993309,219.88006830507317
0.8999999999999999,AVAILABLE,25.051220026123534,81.55170103073658,1999.121358267589,219.98058745880294
0.9999999999999999,AVAILABLE,25.051364915008264,81.55187673401296,1997.4970738908692,220.1128176040191
1.0999999999999999,AVAILABLE,25.05147362237105,81.55207546514237,1998.2126845321459,219.94162834058446
1.2,AVAILABLE,25.051544313644825,81.55226502268494,2002.0529386935152,220.08645038329345
1.3,AVAILABLE,25.051709839436324,81.55242858297854,2003.0555928013287,219.90734885609956
1.4000000000000001,AVAILABLE,25.05185068262234,81.55259835520404,1998.0182927007836,219.89832011798543
1.5000000000000002,AVAILABLE,25.051933140948858,81.55278028917812,2001.7135517778383,220.12729083279984
1.6000000000000003,AVAILABLE,25.052098975317218,81.55295143482152,2003.3520035013387,220.08416096982722
1.7000000000000004,AVAILABLE,25.052163733592145,81.55310086847128,1999.4282109177066,220.10583914376213
1.8000000000000005,AVAILABLE,25.052276991308386,81.55332874115095,1997.7760832588829,219.9044692708519
1.9000000000000006,AVAILABLE,25.052410097547185,81.55343522240776,2000.382187903321,220.0172324769336
2.0000000000000004,AVAILABLE,25.052576050265085,81.5536206081102,2003.4069155483771,220.07726616209976
2.1000000000000005,AVAILABLE,25.05267138320951,81.55375949717259,2001.4679546543591,220.02105369001555
2.2000000000000006,AVAILABLE,25.052765077256026,81.55399016258905,2004.0170566414497,220.07660677699857
2.3000000000000007,AVAILABLE,25.052905723485974,81.55412445987993,2001.7352640268357,219.91935315167447
2.400000000000001,AVAILABLE,25.053035017497955,81.55430193547693,1997.61430081929,220.0560879488964
2.500000000000001,AVAILABLE,25.053137952728385,81.55445176320009,2003.6005301613407,220.058551781072
2.600000000000001,AVAILABLE,25.05328240032922,81.55463815264962,2000.285688074792,220.09472479158504
2.700000000000001,AVAILABLE,25.053398788762582,81.55482798931264,2002.8671495470776,219.97153639783036
2.800000000000001,AVAILABLE,25.05348240762838,81.55500585685343,1998.3197514511453,219.87868325250875
2.9000000000000012,AVAILABLE,25.05364871854179,81.55516159698837,2003.7671004086312,219.92705542129235
3.0000000000000013,AVAILABLE,25.05374723351421,81.55535177220479,2001.8179692254873,219.96082976947875
3.1000000000000014,AVAILABLE,25.053874379215035,81.55553431175667,1997.9123597968521,219.933604350217
3.2000000000000015,AVAILABLE,25.05397562448082,81.55567110448095,2005.0505172653507,219.93550642607104
3.3000000000000016,AVAILABLE,25.05412488246931,81.5558571026226,2004.854586563458,220.0561701441042
3.4000000000000017,AVAILABLE,25.054256660072074,81.55604568173695,2003.1247542946173,219.92362682509884
3.5000000000000018,AVAILABLE,25.054332186888114,81.55624384661586,2002.6316835353914,220.03624698290514
3.600000000000002,AVAILABLE,25.054476247155343,81.5563841587714,1997.1918857901273,219.9671064800969
3.700000000000002,AVAILABLE,25.05460318154621,81.55658453597154,1999.8166089486585,219.85116647005714
3.800000000000002,AVAILABLE,25.054694718983022,81.55671875785589,1996.669644249269,220.0710368736194
3.900000000000002,AVAILABLE,25.05486326068693,81.55692719188158,1997.9084073463378,219.87825087602644
4.000000000000002,AVAILABLE,25.054978369163756,81.55702812247392,1998.6338589186819,219.73273012120623
4.100000000000001,AVAILABLE,25.05507573627474,81.55724248830936,2002.9751326456403,219.88908509954678
4.200000000000001,AVAILABLE,25.055197934576327,81.55742047129111,1997.4915401506519,219.96372096980926
4.300000000000001,AVAILABLE,25.05528987096096,81.557580443972,1999.5616216100161,220.01344869141144
4.4,AVAILABLE,25.05546315547135,81.55779107695848,2000.524887666915,219.97363720380008
